id,smoker_pred,smoker_prob
191232,0,0.09396228
191233,1,0.92800796
191234,0,0.13024688
191235,1,0.8251005
191236,1,0.775156
191237,1,0.92658097
191238,0,0.43600237
191239,0,0.45795527
191240,0,0.02918277
191241,1,0.6815724
191242,0,0.06477413
191243,1,0.71330595
191244,0,0.16391613
191245,1,0.6570411
191246,0,0.020568935
191247,0,0.48631862
191248,1,0.51208097
191249,0,0.035874173
191250,1,0.59609795
191251,1,0.68233734
191252,1,0.63936543
191253,0,0.0028328693
191254,0,0.08834633
191255,0,0.0027331144
191256,0,0.46699378
191257,1,0.8430209
191258,0,0.42490485
191259,1,0.8861627
191260,0,0.06396641
191261,1,0.5364575
191262,1,0.6514087
191263,0,0.012731294
191264,0,0.02617608
191265,0,0.09229592
191266,0,0.090311706
191267,0,0.27915552
191268,0,0.0030933397
191269,1,0.67033786
191270,1,0.5537485
191271,1,0.52663326
191272,1,0.52165043
191273,1,0.5635839
191274,0,0.06744406
191275,1,0.6978617
191276,1,0.83975434
191277,1,0.5595926
191278,0,0.2207888
191279,0,0.27717555
191280,1,0.8376923
191281,0,0.055005476
191282,0,0.11209796
191283,0,0.027797002
191284,0,0.4631571
191285,1,0.5423679
191286,0,0.49114916
191287,1,0.74938256
191288,0,0.045304514
191289,1,0.83743423
191290,0,0.0643837
191291,0,0.019475162
191292,1,0.5145784
191293,0,0.01575878
191294,0,0.020789148
191295,1,0.61431503
191296,0,0.05786854
191297,0,0.36769313
191298,0,0.026220823
191299,0,0.044635396
191300,0,0.48526374
191301,0,0.3526567
191302,0,0.44385242
191303,1,0.68147403
191304,1,0.8321023
191305,1,0.5379641
191306,1,0.8618548
191307,0,0.45067528
191308,1,0.8537476
191309,1,0.7104341
191310,1,0.6394519
191311,1,0.8606126
191312,1,0.5494561
191313,0,0.006654801
191314,1,0.8018451
191315,1,0.6204211
191316,0,0.0985589
191317,1,0.52012676
191318,1,0.6203112
191319,1,0.676091
191320,0,0.028860949
191321,0,0.06734958
191322,1,0.7184148
191323,1,0.77976584
191324,1,0.59199333
191325,0,0.00982722
191326,0,0.4713171
191327,1,0.7917062
191328,1,0.7736966
191329,0,0.4391017
191330,1,0.7350066
191331,0,0.16852091
191332,0,0.25933123
191333,0,0.0012135186
191334,1,0.52925694
191335,0,0.1802598
191336,0,0.21763055
191337,0,0.022053307
191338,0,0.44375974
191339,1,0.6289632
191340,0,0.05145253
191341,1,0.55880076
191342,0,0.037446722
191343,1,0.75635624
191344,0,0.46921152
191345,0,0.0312715
191346,1,0.5261195
191347,0,0.29876453
191348,0,0.1589001
191349,1,0.7382701
191350,0,0.0056907535
191351,0,0.2619779
191352,1,0.8713731
191353,1,0.89119303
191354,0,0.38433722
191355,1,0.52193314
191356,1,0.65347844
191357,0,0.07508194
191358,1,0.7309357
191359,0,0.46873924
191360,1,0.54556215
191361,1,0.6747714
191362,0,0.029792324
191363,1,0.56647027
191364,0,0.059721023
191365,1,0.82558584
191366,1,0.62967604
191367,1,0.72417325
191368,0,0.062457725
191369,0,0.3975234
191370,1,0.7872209
191371,0,0.119083025
191372,0,0.12971959
191373,0,0.41141716
191374,0,0.24943268
191375,0,0.042328283
191376,1,0.7727783
191377,1,0.71945715
191378,1,0.73513246
191379,1,0.7183876
191380,0,0.43152708
191381,0,0.4261306
191382,1,0.7607377
191383,0,0.02425526
191384,1,0.78348917
191385,0,0.38095453
191386,0,0.26979986
191387,1,0.84606075
191388,0,0.07652794
191389,0,0.47232953
191390,1,0.6964811
191391,0,0.47381723
191392,1,0.5913571
191393,0,0.25661653
191394,1,0.6547063
191395,1,0.5293131
191396,0,0.0509016
191397,1,0.5093939
191398,0,0.0021989513
191399,0,0.016649099
191400,1,0.5871549
191401,0,0.07442263
191402,0,0.2738962
191403,0,0.0020850145
191404,1,0.6962465
191405,1,0.51300955
191406,0,0.14736785
191407,1,0.86843985
191408,1,0.54681605
191409,0,0.05234282
191410,1,0.7314008
191411,1,0.62355274
191412,1,0.6348349
191413,0,0.48164243
191414,0,0.43337005
191415,0,0.39090705
191416,0,0.07965169
191417,0,0.35350204
191418,1,0.6943984
191419,1,0.68975127
191420,0,0.0149614075
191421,1,0.57382506
191422,0,0.45558438
191423,1,0.51202434
191424,1,0.6752851
191425,0,0.011927143
191426,0,0.33056507
191427,0,0.4243048
191428,1,0.7406204
191429,1,0.5299115
191430,0,0.22975996
191431,1,0.63736624
191432,0,0.42540488
191433,1,0.78975505
191434,1,0.67520845
191435,1,0.6679624
191436,0,0.3673416
191437,0,0.033000614
191438,1,0.5334286
191439,0,0.186581
191440,0,0.2745908
191441,1,0.5906532
191442,1,0.82403505
191443,1,0.8127977
191444,1,0.6444645
191445,1,0.5760097
191446,1,0.86645764
191447,0,0.014889855
191448,1,0.80675244
191449,1,0.5133329
191450,0,0.20237698
191451,0,0.10052491
191452,0,0.44226575
191453,1,0.7882178
191454,0,0.4195496
191455,0,0.4082324
191456,1,0.698574
191457,1,0.8259732
191458,0,0.1448827
191459,0,0.1333287
191460,0,0.007551621
191461,0,0.02816399
191462,1,0.5491968
191463,0,0.034560427
191464,0,0.06694278
191465,0,0.24722315
191466,0,0.15229747
191467,0,0.33106238
191468,0,0.092199616
191469,0,0.06267995
191470,1,0.7531556
191471,0,0.24792683
191472,1,0.7768793
191473,1,0.82615155
191474,1,0.7934416
191475,0,0.18210453
191476,0,0.011952102
191477,1,0.81104803
191478,1,0.7477799
191479,1,0.58698434
191480,0,0.27826113
191481,0,0.043069117
191482,0,0.0103306435
191483,0,0.3626609
191484,1,0.8434508
191485,1,0.6226557
191486,0,0.29159448
191487,1,0.6469664
191488,0,0.044637494
191489,1,0.70798343
191490,0,0.008069641
191491,1,0.6713396
191492,1,0.70040596
191493,1,0.6711773
191494,0,0.049464177
191495,1,0.6573661
191496,0,0.45920932
191497,1,0.6176239
191498,1,0.71579075
191499,0,0.108938985
191500,1,0.51949507
191501,0,0.21277846
191502,1,0.8522491
191503,1,0.6390701
191504,1,0.79186195
191505,1,0.7427329
191506,0,0.045076884
191507,1,0.56759506
191508,1,0.83996886
191509,0,0.40389875
191510,0,0.04432955
191511,0,0.44459975
191512,0,0.023766706
191513,1,0.78695416
191514,1,0.6969475
191515,0,0.009260848
191516,0,0.33143446
191517,0,0.27824593
191518,0,0.0063587604
191519,0,0.40993953
191520,0,0.41449115
191521,0,0.026321052
191522,1,0.66449213
191523,0,0.002544173
191524,0,0.012592436
191525,1,0.67611665
191526,1,0.7325695
191527,0,0.0039201635
191528,0,0.06638009
191529,0,0.43368524
191530,0,0.013344578
191531,0,0.49647126
191532,0,0.416552
191533,1,0.64985704
191534,1,0.79696757
191535,1,0.56959105
191536,1,0.5983863
191537,0,0.37689954
191538,0,0.04554185
191539,0,0.3750452
191540,1,0.60096854
191541,0,0.42182058
191542,0,0.14134969
191543,0,0.19276299
191544,1,0.53398407
191545,1,0.54903346
191546,0,0.04775376
191547,1,0.61781055
191548,0,0.037803218
191549,0,0.16481052
191550,1,0.67340124
191551,0,0.053726688
191552,0,0.027617741
191553,1,0.5614636
191554,0,0.39493823
191555,0,0.02512639
191556,1,0.8425049
191557,1,0.8566938
191558,0,0.09047119
191559,0,0.49946734
191560,1,0.52404743
191561,0,0.055888295
191562,1,0.57048476
191563,1,0.609202
191564,1,0.9160594
191565,1,0.59717077
191566,0,0.03213301
191567,1,0.7376146
191568,0,0.23116156
191569,0,0.021212872
191570,0,0.03622526
191571,1,0.75891364
191572,0,0.1480793
191573,0,0.10052722
191574,1,0.76369464
191575,0,0.028523447
191576,0,0.022042716
191577,1,0.57931304
191578,1,0.7830174
191579,1,0.89941686
191580,1,0.53588825
191581,0,0.44569862
191582,1,0.6266799
191583,1,0.7780052
191584,0,0.38322765
191585,1,0.62342256
191586,1,0.76164484
191587,1,0.76764184
191588,0,0.33150306
191589,1,0.5649745
191590,0,0.2658459
191591,1,0.57984924
191592,0,0.10955499
191593,1,0.88322085
191594,0,0.029025037
191595,1,0.6514351
191596,1,0.78231555
191597,1,0.60941553
191598,0,0.02265758
191599,1,0.7508862
191600,1,0.7619583
191601,1,0.5568317
191602,1,0.66374147
191603,1,0.64198464
191604,1,0.62643903
191605,0,0.22855307
191606,0,0.0054029194
191607,1,0.7611662
191608,0,0.008234595
191609,0,0.47318926
191610,1,0.88452536
191611,1,0.7265427
191612,0,0.016878067
191613,0,0.3154785
191614,0,0.32879776
191615,0,0.04339591
191616,1,0.8073666
191617,0,0.1551804
191618,1,0.69453394
191619,0,0.03294987
191620,1,0.7249466
191621,1,0.51599604
191622,1,0.81499255
191623,0,0.023969028
191624,0,0.03349362
191625,0,0.009094224
191626,0,0.055333905
191627,1,0.51876944
191628,1,0.71280605
191629,0,0.20323987
191630,0,0.017852042
191631,0,0.4134644
191632,0,0.00029659775
191633,0,0.04553704
191634,0,0.46796116
191635,1,0.5886211
191636,0,0.023683107
191637,0,0.4329136
191638,0,0.3770819
191639,1,0.84504205
191640,1,0.62153363
191641,1,0.63022757
191642,0,0.2675607
191643,0,0.23277378
191644,1,0.8876323
191645,1,0.6988225
191646,0,0.0058915075
191647,1,0.70057046
191648,1,0.6189978
191649,1,0.61415386
191650,1,0.55338764
191651,1,0.5843108
191652,0,0.045400664
191653,0,0.2805853
191654,1,0.7191618
191655,1,0.6715905
191656,0,0.45396936
191657,1,0.57701623
191658,0,0.015037303
191659,1,0.65797293
191660,0,0.010537285
191661,0,0.46484908
191662,0,0.017744202
191663,1,0.5611783
191664,0,0.26436022
191665,0,0.12149006
191666,1,0.90467995
191667,1,0.8144044
191668,1,0.64782757
191669,0,0.069077194
191670,0,0.016025433
191671,0,0.006850571
191672,0,0.013711483
191673,0,0.052487373
191674,1,0.5284442
191675,0,0.011644601
191676,0,0.336249
191677,1,0.54014766
191678,0,0.35509217
191679,1,0.7329669
191680,0,0.19466811
191681,1,0.6920444
191682,1,0.84972644
191683,0,0.03196817
191684,1,0.5963963
191685,0,0.39890864
191686,1,0.6672773
191687,0,0.013431812
191688,0,0.10573926
191689,0,0.08969344
191690,1,0.7394629
191691,1,0.7780241
191692,1,0.7162899
191693,1,0.65099835
191694,0,0.008139806
191695,0,0.42805594
191696,1,0.59004647
191697,1,0.60304445
191698,0,0.09150254
191699,1,0.8015831
191700,1,0.8653908
191701,1,0.5701166
191702,1,0.7594847
191703,0,0.22168115
191704,0,0.4437883
191705,0,0.13816302
191706,1,0.7286598
191707,0,0.3621375
191708,1,0.65549093
191709,0,0.039052945
191710,1,0.5271282
191711,0,0.2223997
191712,0,0.2814561
191713,1,0.50180906
191714,0,0.28888047
191715,0,0.33896074
191716,1,0.8331766
191717,1,0.7058996
191718,1,0.9009692
191719,0,0.05062959
191720,0,0.3977335
191721,1,0.54382753
191722,1,0.54594505
191723,0,0.3854549
191724,0,0.014815444
191725,0,0.2550653
191726,1,0.72551894
191727,1,0.5339342
191728,1,0.6355798
191729,0,0.3619687
191730,1,0.759591
191731,0,0.009101329
191732,0,0.046943333
191733,0,0.4915878
191734,1,0.51709545
191735,1,0.8265779
191736,0,0.25121066
191737,1,0.6751917
191738,0,0.32127127
191739,0,0.00060612016
191740,0,0.20719975
191741,0,0.07129246
191742,0,0.27555233
191743,1,0.6091324
191744,1,0.7565712
191745,0,0.43174765
191746,1,0.7436311
191747,1,0.5895658
191748,0,0.42146266
191749,0,0.004952383
191750,1,0.7827357
191751,0,0.22294621
191752,0,0.42298475
191753,1,0.5655524
191754,0,0.44547856
191755,1,0.5526639
191756,0,0.14074491
191757,1,0.78968304
191758,0,0.3149039
191759,1,0.75865686
191760,0,0.44048637
191761,1,0.72486234
191762,1,0.6555814
191763,1,0.6240676
191764,0,0.29085046
191765,1,0.89049065
191766,1,0.6081272
191767,0,0.38997602
191768,0,0.11540138
191769,0,0.45370823
191770,0,0.46613768
191771,0,0.0073349136
191772,0,0.45989513
191773,0,0.02177438
191774,1,0.54588795
191775,1,0.70694494
191776,0,0.33259264
191777,1,0.8785261
191778,1,0.5931212
191779,1,0.85154516
191780,1,0.8187297
191781,0,0.3560353
191782,0,0.13783723
191783,1,0.7802452
191784,0,0.0031433352
191785,0,0.2797891
191786,0,0.27531287
191787,0,0.1491079
191788,0,0.23185799
191789,0,0.49117208
191790,1,0.7547419
191791,1,0.79460037
191792,1,0.79483527
191793,1,0.70936334
191794,1,0.9083203
191795,1,0.8629771
191796,0,0.16887864
191797,0,0.2748905
191798,1,0.84378123
191799,1,0.9285455
191800,0,0.39995995
191801,0,0.027144117
191802,0,0.15690954
191803,0,0.41216025
191804,0,0.2764334
191805,0,0.027679855
191806,0,0.22314495
191807,1,0.84295535
191808,1,0.7904713
191809,0,0.47075024
191810,1,0.5799985
191811,0,0.3753015
191812,1,0.6571538
191813,1,0.5355876
191814,1,0.56552964
191815,1,0.87516624
191816,0,0.009105967
191817,0,0.0020523164
191818,0,0.0132504385
191819,0,0.08592274
191820,1,0.68699086
191821,0,0.036324352
191822,1,0.5516081
191823,1,0.9711659
191824,1,0.7324008
191825,0,0.00940626
191826,0,0.490595
191827,0,0.4458144
191828,1,0.74017745
191829,1,0.729052
191830,0,0.08859218
191831,1,0.860095
191832,1,0.6367505
191833,0,0.22794
191834,0,0.02217748
191835,0,0.009016751
191836,1,0.860247
191837,1,0.6339437
191838,1,0.7800559
191839,1,0.62458426
191840,0,0.21540126
191841,0,0.1369817
191842,0,0.16465639
191843,1,0.7346591
191844,0,0.42508328
191845,0,0.0037715703
191846,1,0.5601009
191847,1,0.7129516
191848,1,0.7465158
191849,0,0.097967945
191850,0,0.14699772
191851,1,0.71869516
191852,1,0.82892036
191853,1,0.6374585
191854,0,0.06367967
191855,1,0.7465472
191856,0,0.2656483
191857,0,0.16640341
191858,0,0.025430003
191859,1,0.84117436
191860,1,0.8124457
191861,0,0.42050475
191862,0,0.3335914
191863,0,0.005221391
191864,0,0.47035167
191865,0,0.3464809
191866,1,0.57717466
191867,0,0.4281007
191868,1,0.6925026
191869,1,0.7774859
191870,0,0.45771745
191871,1,0.709321
191872,1,0.6069276
191873,0,0.11676563
191874,0,0.0261765
191875,0,0.4951165
191876,0,0.04224396
191877,0,0.040901218
191878,0,0.04297365
191879,0,0.13101973
191880,0,0.038768955
191881,0,0.46610832
191882,1,0.5776712
191883,0,0.38800406
191884,1,0.5960915
191885,1,0.66922116
191886,1,0.65736204
191887,1,0.82213145
191888,0,0.4455712
191889,1,0.69702905
191890,0,0.1003966
191891,0,0.0041891625
191892,0,0.042253945
191893,1,0.87429965
191894,1,0.6522043
191895,0,0.015273201
191896,1,0.5516019
191897,1,0.60681486
191898,0,0.021581212
191899,0,0.10907352
191900,1,0.7147216
191901,0,0.0014963035
191902,1,0.7326779
191903,0,0.111435965
191904,1,0.68206096
191905,0,0.03797272
191906,0,0.012178274
191907,0,0.39109266
191908,0,0.30384633
191909,1,0.628343
191910,1,0.5267252
191911,1,0.5872229
191912,0,0.010051557
191913,0,0.005436503
191914,1,0.655764
191915,1,0.6296937
191916,0,0.023472019
191917,0,0.028092762
191918,1,0.7386696
191919,1,0.54919136
191920,1,0.50131905
191921,0,0.0058698915
191922,1,0.8826354
191923,1,0.79185396
191924,0,0.007075651
191925,1,0.64571404
191926,0,0.4115802
191927,0,0.124564335
191928,0,0.21567085
191929,0,0.07044723
191930,0,0.47420532
191931,0,0.009790951
191932,1,0.80129254
191933,1,0.886973
191934,1,0.7562849
191935,0,0.4744388
191936,0,0.03979034
191937,0,0.09360483
191938,0,0.03471056
191939,1,0.57663786
191940,0,0.11367583
191941,1,0.71861976
191942,1,0.6530913
191943,1,0.56171507
191944,0,0.04238559
191945,0,0.32777888
191946,0,0.020831887
191947,1,0.55138737
191948,0,0.4838411
191949,0,0.007551704
191950,1,0.81018776
191951,1,0.86580634
191952,0,0.039288566
191953,0,0.37842232
191954,1,0.822882
191955,0,0.10713072
191956,1,0.88063896
191957,1,0.6779222
191958,1,0.51499975
191959,0,0.30790004
191960,1,0.70225394
191961,0,0.28469673
191962,1,0.5701029
191963,0,0.42581388
191964,1,0.60823756
191965,0,0.007865216
191966,0,0.0041737966
191967,1,0.54384667
191968,1,0.84870577
191969,1,0.61868495
191970,1,0.58484393
191971,1,0.68327624
191972,1,0.59767175
191973,0,0.40936843
191974,1,0.5702891
191975,1,0.7330773
191976,0,0.0997516
191977,1,0.65921843
191978,0,0.3894185
191979,0,0.11603056
191980,1,0.63516766
191981,1,0.75498664
191982,0,0.098972075
191983,0,0.01537826
191984,0,0.058493495
191985,1,0.64839077
191986,1,0.6803539
191987,1,0.6984905
191988,0,0.029543472
191989,1,0.77465767
191990,0,0.0038517392
191991,0,0.23729359
191992,1,0.5502181
191993,0,0.4962792
191994,1,0.65417916
191995,1,0.7507932
191996,0,0.044435587
191997,0,0.3035386
191998,1,0.6367558
191999,1,0.90454334
192000,0,0.04211438
192001,0,0.09670913
192002,1,0.61718905
192003,0,0.46146578
192004,1,0.70148623
192005,1,0.7251353
192006,0,0.020882491
192007,0,0.009372699
192008,0,0.11859246
192009,0,0.018776905
192010,1,0.69109875
192011,1,0.8517862
192012,0,0.017883154
192013,0,0.075543985
192014,0,0.06066579
192015,0,0.11088373
192016,0,0.13716114
192017,1,0.51087
192018,1,0.7894
192019,0,0.43010008
192020,0,0.0007201782
192021,0,0.009154472
192022,1,0.6171529
192023,0,0.00761287
192024,1,0.8241849
192025,0,0.008647362
192026,1,0.54041076
192027,0,0.30520162
192028,1,0.54334646
192029,0,0.04508442
192030,0,0.4669394
192031,1,0.548613
192032,0,0.071929246
192033,0,0.061472993
192034,1,0.73633045
192035,1,0.892071
192036,0,0.0043838643
192037,0,0.08520937
192038,0,0.4018082
192039,1,0.673662
192040,0,0.11226399
192041,0,0.36037472
192042,0,0.0045448905
192043,1,0.60180414
192044,1,0.5770936
192045,0,0.42960268
192046,0,0.0061589614
192047,1,0.66542494
192048,1,0.66831094
192049,0,0.054844994
192050,0,0.035057005
192051,1,0.59180856
192052,1,0.7102717
192053,0,0.348216
192054,0,0.014965119
192055,1,0.9242276
192056,1,0.70710355
192057,0,0.074122
192058,1,0.73941296
192059,0,0.19366719
192060,1,0.7003195
192061,0,0.005780241
192062,0,0.23527747
192063,1,0.6871997
192064,1,0.8287171
192065,1,0.7774188
192066,1,0.629914
192067,0,0.33488753
192068,1,0.5579564
192069,1,0.74534315
192070,0,0.36031073
192071,1,0.85574657
192072,0,0.46162584
192073,1,0.80332184
192074,1,0.52377206
192075,0,0.24204047
192076,0,0.03629081
192077,0,0.21034002
192078,1,0.95596915
192079,1,0.64541864
192080,1,0.68502825
192081,1,0.6214963
192082,0,0.054215454
192083,1,0.5950437
192084,1,0.7053845
192085,1,0.6278419
192086,1,0.7767536
192087,1,0.6027579
192088,0,0.0023138523
192089,1,0.7103693
192090,0,0.46207118
192091,1,0.5347114
192092,1,0.6979515
192093,1,0.6445196
192094,0,0.12770687
192095,0,0.16124958
192096,0,0.0056012305
192097,1,0.8044819
192098,0,0.0003168547
192099,0,0.38960624
192100,1,0.6481109
192101,1,0.550873
192102,0,0.2720469
192103,0,0.17400004
192104,0,0.38969645
192105,0,0.005993389
192106,0,0.42208037
192107,0,0.3004758
192108,0,0.10078788
192109,0,0.04039381
192110,1,0.52465975
192111,1,0.6904563
192112,0,0.060565587
192113,1,0.8311221
192114,1,0.7188792
192115,0,0.032562003
192116,1,0.76665974
192117,1,0.55709463
192118,0,0.3676979
192119,1,0.5891798
192120,1,0.5051696
192121,1,0.8419803
192122,1,0.65829957
192123,1,0.6538822
192124,0,0.028987844
192125,0,0.46869636
192126,1,0.74384534
192127,0,0.39966795
192128,0,0.29060152
192129,0,0.02567512
192130,0,0.017546961
192131,1,0.72493774
192132,0,0.014508544
192133,1,0.6885521
192134,1,0.54394895
192135,0,0.01878161
192136,1,0.5369931
192137,1,0.86851335
192138,1,0.8579274
192139,0,0.055673216
192140,0,0.487014
192141,1,0.6460094
192142,0,0.012905272
192143,1,0.5809214
192144,0,0.21485111
192145,0,0.2746981
192146,0,0.033365015
192147,0,0.004360042
192148,0,0.025963653
192149,0,0.3279781
192150,0,0.22904953
192151,0,0.030408597
192152,1,0.8454948
192153,1,0.63623154
192154,0,0.01809312
192155,0,0.04142541
192156,1,0.75675726
192157,0,0.02956078
192158,0,0.015886901
192159,0,0.3325955
192160,1,0.85650533
192161,0,0.4398142
192162,0,0.07032452
192163,1,0.7251073
192164,0,0.43895268
192165,0,0.024355877
192166,0,0.02580472
192167,0,0.016356684
192168,1,0.822153
192169,1,0.63425064
192170,0,0.01260415
192171,1,0.8338632
192172,0,0.06999096
192173,0,0.46422216
192174,1,0.7667736
192175,0,0.42776206
192176,0,0.1329874
192177,0,0.0073414156
192178,1,0.5441174
192179,1,0.7490593
192180,1,0.52955335
192181,1,0.7697803
192182,0,0.119869515
192183,1,0.9137366
192184,0,0.3284307
192185,0,0.454136
192186,1,0.94347847
192187,0,0.23596017
192188,1,0.9390171
192189,1,0.5685972
192190,0,0.24716784
192191,0,0.48833287
192192,0,0.39795807
192193,0,0.44529104
192194,0,0.10813999
192195,1,0.728843
192196,1,0.7878617
192197,1,0.81962293
192198,0,0.083405115
192199,1,0.63189924
192200,1,0.84112525
192201,0,0.47475654
192202,0,0.3829391
192203,0,0.045631345
192204,0,0.44417745
192205,1,0.77596045
192206,0,0.015985526
192207,1,0.55471355
192208,1,0.7901194
192209,1,0.5972578
192210,0,0.008932482
192211,0,0.03775543
192212,0,0.023778088
192213,0,0.45598948
192214,0,0.1303445
192215,0,0.021859163
192216,0,0.006310061
192217,1,0.81411296
192218,0,0.45491955
192219,1,0.53631884
192220,0,0.4099994
192221,0,0.056804497
192222,1,0.75408095
192223,0,0.20321098
192224,1,0.602151
192225,1,0.8154395
192226,0,0.02762306
192227,0,0.37374175
192228,0,0.04451093
192229,1,0.53591925
192230,0,0.09343232
192231,1,0.7337378
192232,0,0.073161244
192233,1,0.8824063
192234,1,0.6096395
192235,1,0.6399568
192236,0,0.44084868
192237,0,0.4612355
192238,0,0.38617396
192239,1,0.6157654
192240,0,0.026252693
192241,1,0.8005515
192242,0,0.3360026
192243,1,0.6444279
192244,0,0.009875374
192245,1,0.6794742
192246,0,0.014454923
192247,0,0.120947935
192248,1,0.7782248
192249,1,0.8871916
192250,0,0.2938422
192251,0,0.11847644
192252,0,0.009638723
192253,1,0.7236652
192254,1,0.5551112
192255,1,0.69914645
192256,0,0.0040476704
192257,1,0.71138793
192258,0,0.47938135
192259,1,0.535273
192260,1,0.79642755
192261,1,0.7578165
192262,1,0.92690676
192263,1,0.94969153
192264,0,0.38430035
192265,1,0.7621929
192266,0,0.18945478
192267,1,0.5258336
192268,0,0.0032118142
192269,1,0.5653959
192270,0,0.43938375
192271,0,0.025343701
192272,1,0.5529859
192273,0,0.39995942
192274,1,0.58329463
192275,0,0.053954035
192276,1,0.7158252
192277,0,0.026335923
192278,0,0.1306755
192279,0,0.37306452
192280,1,0.67005974
192281,1,0.7202241
192282,0,0.029242257
192283,0,0.3166976
192284,0,0.17471643
192285,0,0.020606976
192286,1,0.8397483
192287,1,0.5892561
192288,0,0.012213924
192289,0,0.06261425
192290,1,0.83476025
192291,1,0.6639638
192292,0,0.004893475
192293,1,0.7706634
192294,1,0.5055328
192295,0,0.004885533
192296,1,0.8200595
192297,0,0.44839573
192298,1,0.7686638
192299,1,0.6892494
192300,0,0.45837495
192301,1,0.76181114
192302,1,0.8679391
192303,1,0.884848
192304,0,0.20065993
192305,0,0.059558336
192306,0,0.078785844
192307,1,0.5617051
192308,0,0.2697095
192309,1,0.7492847
192310,1,0.82823324
192311,0,0.4534179
192312,0,0.0011828886
192313,1,0.7891851
192314,0,0.02898863
192315,1,0.5551799
192316,1,0.6282023
192317,1,0.71580213
192318,0,0.04049901
192319,1,0.84745246
192320,1,0.69445056
192321,1,0.73864216
192322,0,0.27044502
192323,0,0.09476774
192324,1,0.7864146
192325,0,0.06378239
192326,0,0.074221924
192327,0,0.07462177
192328,1,0.76579434
192329,1,0.6269599
192330,1,0.71682477
192331,1,0.6873373
192332,1,0.7125602
192333,1,0.612403
192334,1,0.87591106
192335,1,0.82179606
192336,0,0.0015157366
192337,0,0.0015295468
192338,0,0.1252929
192339,0,0.022231434
192340,1,0.87828267
192341,0,0.03301643
192342,1,0.7245325
192343,1,0.6217508
192344,0,0.0199884
192345,0,0.31114045
192346,1,0.65521246
192347,1,0.61239314
192348,1,0.59300536
192349,0,0.06123789
192350,1,0.64007306
192351,0,0.42401066
192352,1,0.7080081
192353,1,0.76698214
192354,0,0.3638223
192355,1,0.7348216
192356,0,0.43755946
192357,1,0.5751265
192358,1,0.84541166
192359,1,0.721604
192360,0,0.031069107
192361,0,0.35770282
192362,0,0.006624769
192363,1,0.54946643
192364,0,0.0371131
192365,1,0.80002475
192366,0,0.029734664
192367,0,0.059747133
192368,0,0.42458245
192369,1,0.6758683
192370,0,0.014368297
192371,1,0.66593885
192372,0,0.44109744
192373,1,0.77125764
192374,0,0.078027345
192375,0,0.13138156
192376,1,0.55079776
192377,0,0.0067393635
192378,0,0.0050339038
192379,1,0.69902724
192380,1,0.6716914
192381,1,0.65045506
192382,0,0.035281174
192383,1,0.7850974
192384,0,0.070548594
192385,0,0.15631299
192386,1,0.6957242
192387,1,0.5717121
192388,0,0.1815605
192389,1,0.6184485
192390,0,0.47021973
192391,0,0.11134027
192392,0,0.29942846
192393,0,0.42746395
192394,0,0.05703855
192395,0,0.041654866
192396,1,0.78924584
192397,0,0.10833053
192398,1,0.85218227
192399,0,0.017558334
192400,1,0.81398183
192401,0,0.21923041
192402,0,0.30675974
192403,1,0.55292994
192404,1,0.7885357
192405,1,0.7155786
192406,0,0.03145718
192407,0,0.010591131
192408,1,0.80227834
192409,0,0.017564794
192410,0,0.010424805
192411,0,0.0023763948
192412,0,0.012663234
192413,1,0.5075421
192414,1,0.7612804
192415,1,0.6014418
192416,0,0.27702326
192417,0,0.0010891401
192418,1,0.6219195
192419,1,0.56390035
192420,0,0.0033122182
192421,0,0.052847855
192422,1,0.76253504
192423,1,0.6780696
192424,1,0.73537457
192425,1,0.6562178
192426,1,0.8204849
192427,0,0.007245385
192428,1,0.9187082
192429,1,0.5540682
192430,1,0.7304699
192431,1,0.5473243
192432,0,0.071177945
192433,0,0.007891585
192434,0,0.012320999
192435,0,0.054449897
192436,0,0.045902975
192437,1,0.86468184
192438,1,0.83249456
192439,1,0.67621106
192440,1,0.6651605
192441,0,0.38704422
192442,1,0.55665827
192443,0,0.36033753
192444,0,0.43890274
192445,0,0.45856646
192446,0,0.042458873
192447,1,0.8127107
192448,1,0.72602105
192449,0,0.0125443125
192450,0,0.014355796
192451,0,0.012925588
192452,0,0.01874673
192453,0,0.15555345
192454,0,0.0233586
192455,1,0.6116852
192456,1,0.79631335
192457,0,0.027558213
192458,0,0.02820252
192459,0,0.46110517
192460,0,0.008947777
192461,1,0.8277743
192462,0,0.37188295
192463,0,0.056755327
192464,0,0.025487045
192465,1,0.5652983
192466,0,0.022280795
192467,1,0.62719834
192468,1,0.7177561
192469,0,0.030894764
192470,1,0.61462694
192471,1,0.6301134
192472,0,0.13773373
192473,0,0.4492566
192474,1,0.6696392
192475,0,0.21690886
192476,1,0.68242025
192477,1,0.63230133
192478,0,0.4156434
192479,1,0.59716463
192480,0,0.16904403
192481,0,0.3994511
192482,1,0.8300434
192483,1,0.5932762
192484,0,0.13166495
192485,0,0.4556842
192486,0,0.30680582
192487,1,0.78912276
192488,1,0.64828545
192489,0,0.12524234
192490,0,0.4350444
192491,1,0.6210955
192492,1,0.60581297
192493,1,0.88751113
192494,1,0.9259979
192495,0,0.46125764
192496,0,0.15025859
192497,0,0.14061487
192498,1,0.66631746
192499,0,0.0062644174
192500,0,0.46365893
192501,0,0.4290758
